admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Droewors,FRENCH,Droewors,ENGLISH,batch 1
sanoop@rightsolutions.ae,Saucisses de Francfort,FRENCH,Frankfurter Sausage,ENGLISH,batch 1
sanoop@rightsolutions.ae,Arômes artificiels,FRENCH,Artificial Flavorings (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Arômes artificiels,FRENCH,Artificial Flavourings (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Antioxidants,FRENCH,ANT,ENGLISH,batch 1
sanoop@rightsolutions.ae,Grain de mais,FRENCH,Corn Kernel,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anions,FRENCH,Anions,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles aux œufs,FRENCH,Egg noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles cellophane,FRENCH,Cellophane Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bakmi,FRENCH,Bakmi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles bakmi,FRENCH,Bakmi Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Banh Da,FRENCH,Banh Da Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Banh Pho,FRENCH,Banh Pho Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Banh Canh,FRENCH,Banh Canh Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles biáng biáng,FRENCH,Biangbiang Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles aux œufs enrichies,FRENCH,Enriched egg noodles (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Daoxiao Noodles,FRENCH,Daoxiao Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Chinkiang Pot Cover,FRENCH,Chinkiang Pot Cover Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles barbe de dragon,FRENCH,Dragon Beard Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cheonsachae,FRENCH,Cheonsachae,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Cheonsache,FRENCH,Cheonsache Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Dotori Guksu,FRENCH,Dotori Guksu,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Cumian,FRENCH,Cumian Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles congelées,FRENCH,Frozen Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles Cuites,FRENCH,Cooked Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nouilles frites,FRENCH,Fried Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nicotinate d'aluminium,FRENCH,Aluminium Nicotinate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydroxybiphényle-2,FRENCH,2-hydroxybiphenyl,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydroxyde d'ammonium,FRENCH,Ammonium Hydroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydroxyde d'ammonium,FRENCH,Ammonium hydroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hobnobs,FRENCH,Hobnobs,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydrate de calcium,FRENCH,Calcium Hydrate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydroxyde de calcium,FRENCH,Calcium hydroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hydroxyde de calcium,FRENCH,Calcium Hydroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,4-hexylrésorcinol,FRENCH,4-Hexylresorcinol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cardamome,FRENCH,Cardamom,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cardamome,FRENCH,Cardamon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cardamum,FRENCH,Cardamum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cardamome noire,FRENCH,Black Cardamom,ENGLISH,batch 1
sanoop@rightsolutions.ae,et,FRENCH,and,ENGLISH,batch 1
sanoop@rightsolutions.ae,et/ou,FRENCH,and/or,ENGLISH,batch 1
sanoop@rightsolutions.ae,et autre,FRENCH,and other,ENGLISH,batch 1
sanoop@rightsolutions.ae,Plat aux amandes,FRENCH,Almond Meal,ENGLISH,batch 1
sanoop@rightsolutions.ae,Feuille de laurier,FRENCH,Bay Leaf,ENGLISH,batch 1
sanoop@rightsolutions.ae,Feuilles de laurier,FRENCH,Bayleaves,ENGLISH,batch 1
sanoop@rightsolutions.ae,Feuille d'avocat,FRENCH,Avocado Leaf,ENGLISH,batch 1
sanoop@rightsolutions.ae,Oie domestique,FRENCH,Domestic Goose,ENGLISH,batch 1
sanoop@rightsolutions.ae,Whisky de sarrasin,FRENCH,Buckwheat Whiskey,ENGLISH,batch 1
sanoop@rightsolutions.ae,Whisky de l'Alabama,FRENCH,Alabama Whiskey,ENGLISH,batch 1
sanoop@rightsolutions.ae,Whisky américain,FRENCH,American Whiskey,ENGLISH,batch 1
sanoop@rightsolutions.ae,Whisky Bourbon,FRENCH,Bourbon Whiskey,ENGLISH,batch 1
sanoop@rightsolutions.ae,Whisky canadien,FRENCH,Canadian Whisky,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anis,FRENCH,Anise,ENGLISH,batch 1
sanoop@rightsolutions.ae,Graine d'anis,FRENCH,Aniseed,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient,FRENCH,Contains,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient par gramme,FRENCH,Contains per Gram,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient par gramme,FRENCH,Contains per Gramme,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient 2% ou moins de,FRENCH,Contains 2% or less of,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient moins de 2% de,FRENCH,Contains less than 2% of:,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient une source de phénylalanine,FRENCH,Contains a source of Phenylalanine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Contient:,FRENCH,Contains:,ENGLISH,batch 1
sanoop@rightsolutions.ae,"Cicely, Doux",FRENCH,"Cicely, Sweet",ENGLISH,batch 1
sanoop@rightsolutions.ae,Iodate de calcium,FRENCH,Calcium Iodate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Yuca,FRENCH,Yuca,ENGLISH,batch 1
